,Sample,Nucleotide,Timepoint,Plate,FileNumber,filename,nts,times,fu,peak_index,peak_nts,peak_widths,peak_area,background_area,peak_area_backsub,total_area,total_mRNA,fraction_intact,fraction_norm
213,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,2.0,22,6,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample6.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.02521155 -0.02015548 -0.00428097 ...  0.2442856   0.2442856
  0.2442856 ]","[110, 405]",[ 23.82753413 933.32343723],"[6.2306572471640465, 10.148767781275637]",[ 95.16382836 171.215485  ],[ 1.1735992 73.2720464],[93.99022916 97.9434386 ],313.6992894,219.70906024,0.4457869807144554,0.4691557386331576
214,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,3.0,22,7,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample7.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[ 0.00240215 -0.00185476  0.00515095 ...  0.0094223   0.0094223
  0.0094223 ]","[110, 404]",[ 23.82753413 926.53673602],"[6.115313909707922, 11.381736295066162]",[ 88.69232295 236.699873  ],[  0.7595443 115.4483015],[ 87.93277865 121.2515715 ],507.0354212,419.10264255,0.28931235260711674,0.3044784983750582
215,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,4.0,22,8,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample8.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.0160209  0.00136218 0.02703751 ... 0.1580811  0.1580811  0.1580811 ],"[110, 402]",[ 23.82753413 913.06902129],"[6.161189205561129, 14.628027942062374]",[ 88.1982602 316.578977 ],[  1.6359032 189.9614025],[ 86.562357  126.6175745],731.8988506000001,645.3364936,0.19620395833135953,0.20648923583674633
216,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,5.0,22,9,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample9.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.00416184 0.00715366 0.00839604 ... 0.235054   0.235054   0.235054  ],"[110, 402]",[ 23.82753413 913.06902129],"[6.161189205561129, 14.628027942062374]",[ 85.8553022 204.71624  ],[  3.778772  134.1181125],[82.0765302 70.5981275],512.2981708,430.2216406,0.16409710911227463,0.17269930205173134
217,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,18.0,22,10,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample10.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.05558125 0.04274265 0.02712572 ... 0.1716843  0.1716843  0.1716843 ],"[110, 402]",[ 23.82753413 913.06902129],"[6.161189205561129, 14.628027942062374]",[87.8503962 48.6787041],[ 3.008826  48.4190865],[84.8415702  0.2596176],488.5699875,403.72841730000005,0.0006430501021856249,0.0006767596603774964
218,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,24.0,22,11,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample11.csv,"[-3.32676491e+00 -3.38059313e+00 -3.43045152e+00 ...  1.98394867e+04
  1.99037096e+04  1.99680873e+04]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.02589266 -0.01739783 -0.01370482 ...  0.2063408   0.2063408
  0.2063408 ]","[110, 402]",[ 23.82753413 913.06902129],"[6.161189205561129, 14.628027942062374]",[84.85799542 31.7019677 ],[ 1.2823188  35.91923175],[83.57567662 -4.21726405],381.55309539999996,297.97741878,-0.014152965238999055,-0.01489488286515294
219,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,0.0,23,2,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample2.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.04241464 0.05929465 0.02022518 ... 0.2646713  0.2646713  0.2646713 ],"[110, 385]",[ 23.62186383 826.64959691],"[6.599996610828285, 7.621480699104836]",[136.41478059 263.218092  ],[ 1.95355325 34.13364   ],[134.46122734 229.084452  ],367.33319603,232.87196868500004,0.9837356264629543,1.0
220,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,0.5,23,3,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample3.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.0209083  0.03757524 0.02362442 ... 0.1595955  0.1595955  0.1595955 ],"[110, 385]",[ 23.62186383 826.64959691],"[6.599996610828285, 7.621480699104836]",[135.34200353 293.277972  ],[-0.11676719 50.688048  ],[135.45877072 242.589924  ],453.40708339,317.94831267250004,0.7629854109333731,0.7756000600249744
221,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,1.0,23,4,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample4.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.117727   -0.1005525  -0.06457233 ...  0.0904007   0.0904007
  0.0904007 ]","[110, 384]",[ 23.62186383 820.25300085],"[6.712107802829195, 8.690766824081209]",[135.87432596 215.414536  ],[ 1.71524388 45.7358535 ],[134.15908208 169.6786825 ],380.3470782,246.187996117,0.6892240286945623,0.7006191604269577
222,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,1.5,23,5,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample5.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.0786344  -0.06567519 -0.05586447 ...  0.1353455   0.1353455
  0.1353455 ]","[110, 384]",[ 23.62186383 820.25300085],"[6.712107802829195, 8.690766824081209]",[139.63306806 317.840277  ],[ 1.17102058 91.880406  ],[138.46204747 225.959871  ],700.4433399999999,561.981292525,0.4020772114757683,0.40872486535985975
223,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,2.0,23,6,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample6.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.07268777 0.06020417 0.04312527 ... 0.2675972  0.2675972  0.2675972 ],"[110, 384]",[ 23.62186383 820.25300085],"[6.727026859613943, 9.7124991038649]",[143.32154774 252.218552  ],[ 1.47369138 77.01813   ],[141.84785636 175.200422  ],627.4773472,485.62949084,0.36076973352041153,0.3667344394322365
224,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,3.0,23,7,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample7.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.01980678 -0.02929091 -0.03244855 ...  0.1703453   0.1703453
  0.1703453 ]","[110, 386]",[ 23.62186383 833.08207329],"[6.729657461159306, 10.618976333738146]",[142.6785598 110.0288085],[ 3.16910265 45.57794505],[139.50945715  64.45086345],372.94076060000003,233.43130345000006,0.2761020587104124,0.28066693050768543
225,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,4.0,23,8,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample8.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.00511915 -0.00660799 -0.0025596  ...  0.07520676  0.07520676
  0.07520676]","[110, 385]",[ 23.62186383 826.64959691],"[6.7289694398675834, 12.682188509218008]",[139.16613273 102.8199969 ],[-1.50565558 51.22078065],[140.67178831  51.59921625],407.01896910000005,266.3471807850001,0.1937291624334923,0.1969321403251911
226,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,5.0,23,9,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample9.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.03295735 -0.01287932  0.01453219 ...  0.1898346   0.1898346
  0.1898346 ]","[110, 384]",[ 23.62186383 820.25300085],"[6.726903380861415, 16.628304290598578]",[140.62643033 130.9425743 ],[8.26033950e-02 9.59365361e+01],[140.54382693  35.00603825],542.359431,401.815604065,0.08711965860921919,0.08856003205094856
227,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,18.0,23,10,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample10.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.07211798 -0.05579589 -0.03534194 ...  0.3069153   0.3069153
  0.3069153 ]","[110, 384]",[ 23.62186383 820.25300085],"[6.726903380861415, 16.628304290598578]",[141.6442263  22.0612865],[ 1.05603467 23.4465972 ],[140.58819164  -1.3853107 ],371.3213104,230.733118765,-0.006003952563961686,-0.006103217574369087
228,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,24.0,23,11,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample11.csv,"[  -83.89140212   -82.59487199   -81.30886957 ... 18365.00266844
 18417.77816229 18470.65160676]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.01200836  0.0077605   0.0220052  ...  0.1706161   0.1706161
  0.1706161 ]","[110, 384]",[ 23.62186383 820.25300085],"[6.726903380861415, 16.628304290598578]",[139.37944041  11.5607261 ],[-1.70937196 12.02860245],[141.08881238  -0.46787635],296.6348098,155.54599742500002,-0.0030079613602760685,-0.0030576928184366642
229,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,0.0,24,2,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample2.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.04846565 0.06681124 0.07342045 ... 0.04911423 0.04911423 0.04911423],"[110, 389]",[ 23.6014075  859.13255274],"[6.36545495435341, 6.0549279420946505]",[ 98.91565591 253.4154739 ],[-1.2739534 24.225878 ],[100.18960931 229.1895959 ],285.9017376486,185.71212834259998,1.2341121602849394,1.0
230,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,0.5,24,3,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample3.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.00353244 -0.01719308 -0.00784631 ...  0.1556549   0.1556549
  0.1556549 ]","[110, 389]",[ 23.6014075  859.13255274],"[6.35235640268975, 6.52037957092557]",[101.70673296 291.986509  ],[ 0.9414054 47.823384 ],[100.76532756 244.163125  ],401.19058571999994,300.42525815999994,0.8127250235063925,0.6585503730218051
231,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,1.0,24,4,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample4.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.03891034 -0.04213963 -0.03538132 ...  0.2258224   0.2258224
  0.2258224 ]","[110, 388]",[ 23.6014075  852.55592284],"[6.384080894640192, 6.829868412748851]",[102.9133148 246.75867  ],[-0.9831026 54.622512 ],[103.8964174 192.136158 ],368.695776761,264.799359361,0.7255914759901723,0.5879461359676119
232,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,1.5,24,5,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample5.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[ 0.03133923  0.02341668 -0.00161514 ...  0.1652184   0.1652184
  0.1652184 ]","[110, 388]",[ 23.6014075  852.55592284],"[6.392893542630361, 7.290875473393498]",[102.94755031 212.586906  ],[ 1.1963174 58.320433 ],[101.75123291 154.266473  ],368.21985920000003,266.46862629000003,0.5789292163502601,0.4691058357423472
233,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,2.0,24,6,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample6.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.0478766  0.05163752 0.01672952 ... 0.1210136  0.1210136  0.1210136 ],"[110, 390]",[ 23.6014075  865.74563013],"[6.4396911681832165, 7.461698265376981]",[108.29987094 170.099012  ],[ 0.902187 53.509224],[107.39768394 116.589788  ],310.31140064,202.91371669999998,0.5745781502409393,0.4655801706939482
234,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,3.0,24,7,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample7.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[ 0.02804676 -0.01070834 -0.02409817 ...  0.08506393  0.08506393
  0.08506393]","[110, 389]",[ 23.6014075  859.13255274],"[6.256424512381315, 8.134225937151314]",[ 98.08857493 256.278526  ],[-0.26417074 99.9703146 ],[ 98.35274567 156.3082114 ],544.2636351,445.910889434,0.350536878788504,0.2840397251312797
235,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,4.0,24,8,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample8.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.08204959 -0.05835513 -0.02790872 ... -0.00099564 -0.00099564
 -0.00099564]","[110, 388]",[ 23.6014075  852.55592284],"[6.225055507455963, 8.516446873196116]",[ 94.69714307 376.544769  ],[  2.2603248 167.610006 ],[ 92.43681827 208.934763  ],868.512128,776.07530973,0.2692197012074632,0.21814848752912708
236,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,5.0,24,9,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample9.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.00284061 0.00196444 0.0050253  ... 0.148941   0.148941   0.148941  ],"[110, 390]",[ 23.6014075  865.74563013],"[6.21706633095495, 9.174392551878213]",[ 93.26325562 123.69347   ],[ 1.7428126 64.8542109],[91.52044302 58.8392591 ],340.4278511,248.90740807999998,0.23639014826384258,0.19154672960135435
237,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,18.0,24,10,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample10.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],"[-0.08112603 -0.04692324  0.00458352 ... -0.1693649  -0.1693649
 -0.1693649 ]","[110, 390]",[ 23.6014075  865.74563013],"[6.21706633095495, 9.174392551878213]",[86.36004046 44.9353982 ],[-6.244143   40.29526365],[92.60418346  4.64013455],403.2900601,310.68587664,0.014935131909380762,0.012101924273991796
238,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,24.0,24,11,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample11.csv,"[  -86.86109245   -85.52809964   -84.20587129 ... 18392.28334708
 18444.9839486  18497.78171925]",[17.   17.05 17.1  ... 69.85 69.9  69.95],[0.1848775 0.1867815 0.1407962 ... 0.098526  0.098526  0.098526 ],"[110, 390]",[ 23.6014075  865.74563013],"[6.21706633095495, 9.174392551878213]",[89.89357006 30.1539734 ],[-0.9370885 27.5244336],[90.83065856  2.6295398 ],361.0998692,270.26921064100003,0.009729335405107715,0.00788367193696669
